RegistrationID,BuildingID,BoroID_x,Boro,HouseNumber,LowHouseNumber,HighHouseNumber,StreetName,StreetCode,Zip,Block,Lot,BIN,CommunityBoard,LastRegistrationDate,RegistrationEndDate,ADDRESS_ID,H_NO,the_geom,HNO_SUFFIX,HYPHEN_TYP,SIDE_OF_ST,SPECIAL_CO,BOROCODE,ZIPCODE,CREATED,MODIFIED,ST_NAME,HN_RNG_SUF,HN_RNG,PHYSICALID,PRE_MODIFI,PRE_DIRECT,PRE_TYPE,POST_TYPE,POST_DIREC,POST_MODIF,FULL_STREE,geometry,250m_to_2018_dev,no_proximity_newdev_x,lat,lon,apt_num,Unnamed: 0,year,no_proximity_newdev_y,BoroID_y,rent_price_cleaned,Co-purchase Allowed,Sublets Allowed,Smoke-free,Bike Room,Swimming Pool,NYC Storm Zone 6,Cats and Dogs Allowed,NYC Storm Zone 4,Pets Allowed,Package Room,Doorman,Full-time Doorman,NYC Storm Zone 3,Children's Playroom,Virtual Doorman,Garden,Parking Available,Concierge,Gym,Laundry in Building,Patio,Parents Buying Allowed,Hot Tub,Garage Parking,NYC Storm Zone 1,Valet,NYC Storm Zone 5,Pied-a-Terre Allowed,Green Building,Live-in Super,Roof Deck,Elevator,Cold Storage,Deck,Waterfront,NYC Storm Zone 2,Storage Available,Community Recreation Facilities,Media Room,has_amenity
325978,315730,3,BROOKLYN,160,160,160,IRVING AVENUE,52130,11237.0,3247,35,3073883.0,4,11/13/2019,11/01/2020,3098105,160,POINT (-73.9203487519365 40.702286152425216),,N,2,,3,11237.0,02/13/2009 12:00:00 AM +0000,,IRVING,,,71394,,,,AVE,,,IRVING AVE,POINT (-73.9203487519365 40.70228615242522),True,False,-73.9203487519365,40.702286152425216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
304372,315759,3,BROOKLYN,188,188,188,IRVING AVENUE,52130,11237.0,3269,33,3074497.0,4,01/31/2020,11/01/2020,3098945,188,POINT (-73.91899238329302 40.70151496165175),,N,2,,3,11237.0,02/13/2009 12:00:00 AM +0000,,IRVING,,,71392,,,,AVE,,,IRVING AVE,POINT (-73.91899238329302 40.70151496165175),True,False,-73.91899238329302,40.701514961651746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
816794,231993,3,BROOKLYN,374,374,374,DECATUR STREET,32030,11233.0,1682,14,3047558.0,3,04/06/2017,09/01/2017,3059028,374,POINT (-73.9282166487319 40.68190966537146),,N,2,,3,11233.0,02/13/2009 12:00:00 AM +0000,,DECATUR,,,48686,,,,ST,,,DECATUR ST,POINT (-73.9282166487319 40.68190966537146),True,False,-73.9282166487319,40.681909665371464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
304300,215621,3,BROOKLYN,1040,1040,1050,BUSHWICK AVENUE,23930,11221.0,3330,25,3076224.0,4,10/31/2020,09/01/2021,3101225,1127,POINT (-73.92103970882876 40.690704063238094),,R,1,,3,11221.0,02/13/2009 12:00:00 AM +0000,,GATES,,1137.0,68970,,,,AVE,,,GATES AVE,POINT (-73.92103970882876 40.69070406323809),True,False,-73.92103970882876,40.690704063238094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
223571,821267,2,BRONX,884,884,884,FAIRMOUNT PLACE,32120,10460.0,2959,124,2103246.0,6,12/15/2020,09/01/2021,9206004,884,POINT (-73.88669417245629 40.841246612233086),,N,2,,2,10460.0,06/15/2011 12:00:00 AM +0000,,FAIRMOUNT,,,103516,,,,PL,,,FAIRMOUNT PL,POINT (-73.88669417245629 40.84124661223309),True,False,-73.88669417245629,40.84124661223309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
104636,38416,1,MANHATTAN,64,64,64,WEST 116 STREET,36090,10026.0,1599,67,1051422.0,10,09/30/2019,11/01/2020,1040121,64,POINT (-73.9491877258904 40.80164057537605),,N,1,,1,10026.0,04/06/2009 12:00:00 AM +0000,,116,,,183402,,W,,ST,,,W  116 ST,POINT (-73.9491877258904 40.80164057537605),True,False,-73.94918772589041,40.80164057537605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
203251,77404,2,BRONX,836,836,836,FAILE STREET,31820,10474.0,2762,86,2006453.0,2,10/01/2019,11/01/2020,2012436,836,POINT (-73.88725666950403 40.817957455945),,N,2,,2,10474.0,03/16/2009 12:00:00 AM +0000,,FAILE,,,89643,,,,ST,,,FAILE ST,POINT (-73.88725666950403 40.817957455945),True,False,-73.88725666950403,40.817957455945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
332276,315739,3,BROOKLYN,169,169,169,IRVING AVENUE,52130,11237.0,3248,1,3073901.0,4,11/25/2020,09/01/2021,3098127,281,POINT (-73.92001299172907 40.702467839448204),,N,1,,3,11237.0,02/13/2009 12:00:00 AM +0000,,STOCKHOLM,,,66882,,,,ST,,,STOCKHOLM ST,POINT (-73.92001299172907 40.7024678394482),True,False,-73.92001299172905,40.70246783944821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
375200,218690,3,BROOKLYN,440,432,450,CENTRAL AVENUE,25330,11221.0,3359,29,3076768.0,4,11/10/2020,09/01/2021,3102074,440,POINT (-73.91604226093536 40.692741083101765),,N,2,,3,11221.0,02/13/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,CENTRAL,,,69645,,,,AVE,,,CENTRAL AVE,POINT (-73.91604226093536 40.69274108310177),True,False,-73.91604226093537,40.69274108310177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
339911,359073,3,BROOKLYN,117,117,117,QUINCY STREET,73050,11216.0,1971,54,3056486.0,3,10/10/2020,09/01/2021,3071355,117,POINT (-73.95640502406478 40.68643883323865),,N,1,,3,11216.0,02/13/2009 12:00:00 AM +0000,04/13/2018 12:00:00 AM +0000,QUINCY,,,46836,,,,ST,,,QUINCY ST,POINT (-73.95640502406478 40.68643883323865),True,False,-73.95640502406478,40.68643883323865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
314739,380112,3,BROOKLYN,50,50,50,SUTTER AVENUE,83730,11212.0,3532,25,3081190.0,16,09/23/2020,09/01/2021,3108278,92,POINT (-73.92053279766475 40.66546007721564),,N,2,,3,11212.0,02/13/2009 12:00:00 AM +0000,,TAPSCOTT,,,89824,,,,ST,,,TAPSCOTT ST,POINT (-73.92053279766475 40.66546007721564),True,False,-73.92053279766475,40.66546007721564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
341177,312904,3,BROOKLYN,299,299,299,HIMROD STREET,50130,11237.0,3270,47,3074551.0,4,10/24/2020,09/01/2021,3099006,299,POINT (-73.91778746491367 40.70235144398277),,N,1,,3,11237.0,02/13/2009 12:00:00 AM +0000,,HIMROD,,,68592,,,,ST,,,HIMROD ST,POINT (-73.91778746491367 40.70235144398277),True,False,-73.91778746491367,40.70235144398277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
116237,10365,1,MANHATTAN,156,156,158,DYCKMAN STREET,16910,10040.0,2174,38,1064161.0,12,11/07/2020,09/01/2021,5198738,158,POINT (-73.92610112860315 40.86335893054746),,N,1,,1,10040.0,04/06/2020 12:00:00 AM +0000,,DYCKMAN,,,25144,,,,ST,,,DYCKMAN ST,POINT (-73.92610112860315 40.86335893054746),True,False,-73.92610112860315,40.86335893054746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
205452,104592,2,BRONX,910,910,910,PROSPECT AVENUE,59520,10459.0,2690,22,2005194.0,2,07/23/2020,09/01/2021,2009965,910,POINT (-73.90073431309573 40.8213047094376),,N,2,,2,10459.0,03/16/2009 12:00:00 AM +0000,05/25/2017 12:00:00 AM +0000,PROSPECT,,,36380,,,,AVE,,,PROSPECT AVE,POINT (-73.90073431309573 40.8213047094376),True,False,-73.90073431309573,40.8213047094376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
124126,3919,1,MANHATTAN,2100,2094,2104,FREDERICK DOUGLASS BOULEVARD,10810,10026.0,1829,7501,1087078.0,10,11/20/2020,09/01/2021,5173174,2100,POINT (-73.95632828431685 40.80278856706958),,N,2,,1,10026.0,12/30/1899 12:00:00 AM +0000,07/06/2016 12:00:00 AM +0000,FREDERICK DOUGLASS,,,19285,,,,BLVD,,,FREDERICK DOUGLASS BLVD,POINT (-73.95632828431685 40.80278856706958),True,False,-73.95632828431684,40.80278856706958,5.0,1195.0,2017.0,False,1.0,3270.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
124126,3919,1,MANHATTAN,2100,2094,2104,FREDERICK DOUGLASS BOULEVARD,10810,10026.0,1829,7501,1087078.0,10,11/20/2020,09/01/2021,5173174,2100,POINT (-73.95632828431685 40.80278856706958),,N,2,,1,10026.0,12/30/1899 12:00:00 AM +0000,07/06/2016 12:00:00 AM +0000,FREDERICK DOUGLASS,,,19285,,,,BLVD,,,FREDERICK DOUGLASS BLVD,POINT (-73.95632828431685 40.80278856706958),True,False,-73.95632828431684,40.80278856706958,7.0,1198.5,2017.5,False,1.0,2697.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True
200777,76113,2,BRONX,124,124,124,ELLIOT PLACE,30520,10452.0,2841,55,2008063.0,4,08/19/2020,09/01/2021,2014761,124,POINT (-73.9155817873126 40.83851759103546),,N,2,,2,10452.0,03/16/2009 12:00:00 AM +0000,03/19/2018 12:00:00 AM +0000,ELLIOT,,,183502,,,,PL,,,ELLIOT PL,POINT (-73.9155817873126 40.83851759103546),True,False,-73.91558178731259,40.83851759103546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
115931,40405,1,MANHATTAN,120,120,120,WEST 132 STREET,36410,10027.0,1916,43,1058109.0,10,11/13/2020,09/01/2021,1048567,120,POINT (-73.94333423983727 40.81251465200844),,N,1,,1,10027.0,04/06/2009 12:00:00 AM +0000,,132,,,81576,,W,,ST,,,W  132 ST,POINT (-73.94333423983727 40.81251465200844),True,False,-73.94333423983727,40.81251465200844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
224555,116825,2,BRONX,1669,1669,1675,DR M L KING JR BOULEVARD,70620,10453.0,2878,90,2009003.0,5,07/15/2020,09/01/2021,2016233,1669,POINT (-73.91842411518803 40.84865763277784),,N,1,,2,10453.0,03/16/2009 12:00:00 AM +0000,09/14/2017 12:00:00 AM +0000,UNIVERSITY,,,59580,,,,AVE,,,UNIVERSITY AVE,POINT (-73.91842411518803 40.84865763277784),True,False,-73.91842411518803,40.848657632777844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
371231,385549,3,BROOKLYN,741,741,741,VAN SICLEN AVENUE,87130,11207.0,4329,52,3097473.0,5,11/06/2020,09/01/2021,3131949,741,POINT (-73.88626283896063 40.66163372062074),,N,1,,3,11207.0,02/13/2009 12:00:00 AM +0000,,VAN SICLEN,,,74664,,,,AVE,,,VAN SICLEN AVE,POINT (-73.88626283896063 40.66163372062074),True,False,-73.88626283896063,40.66163372062074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
304951,228675,3,BROOKLYN,836,836,846,CROWN STREET,30930,11213.0,1420,24,3038310.0,9,11/23/2020,09/01/2021,3046905,836,POINT (-73.92954140739035 40.66501838008874),,N,2,,3,11213.0,02/13/2009 12:00:00 AM +0000,09/18/2018 12:00:00 AM +0000,CROWN,,,48471,,,,ST,,,CROWN ST,POINT (-73.92954140739035 40.66501838008874),True,False,-73.92954140739035,40.665018380088746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
128588,43666,1,MANHATTAN,541,541,551,WEST 204 STREET,37630,10034.0,2219,41,1064743.0,12,08/11/2020,09/01/2021,1064051,248,POINT (-73.92051711759454 40.86333356384374),,N,1,,1,10034.0,04/06/2009 12:00:00 AM +0000,10/01/2018 12:00:00 AM +0000,NAGLE,,,25107,,,,AVE,,,NAGLE AVE,POINT (-73.92051711759454 40.86333356384374),True,False,-73.92051711759454,40.86333356384374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
128764,1197,1,MANHATTAN,213,213,213,2 AVENUE,10110,10003.0,469,37,1006911.0,3,08/10/2020,09/01/2021,1060697,213,POINT (-73.98557383366177 40.73183189658444),,N,1,,1,10003.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,2,,,2231,,,,AVE,,,2 AVE,POINT (-73.98557383366177 40.73183189658444),True,False,-73.98557383366176,40.73183189658444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
137202,805881,1,MANHATTAN,149,149,149,WEST 118 STREET,36130,10026.0,1903,8,1057473.0,10,12/26/2014,09/01/2015,1047817,149,POINT (-73.9506910519618 40.80429361682759),,N,2,,1,10026.0,04/06/2009 12:00:00 AM +0000,07/14/2010 12:00:00 AM +0000,118,,,21781,,W,,ST,,,W  118 ST,POINT (-73.9506910519618 40.80429361682759),True,False,-73.9506910519618,40.80429361682759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
321633,335798,3,BROOKLYN,294,294,294,MENAHAN STREET,60230,11237.0,3319,12,3075946.0,4,08/30/2019,11/01/2020,3100863,294,POINT (-73.91504668556931 40.70005675021628),,N,2,,3,11237.0,02/13/2009 12:00:00 AM +0000,08/21/2019 12:00:00 AM +0000,MENAHAN,,,72366,,,,ST,,,MENAHAN ST,POINT (-73.91504668556931 40.70005675021628),True,False,-73.91504668556931,40.70005675021628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
116486,23594,1,MANHATTAN,423,423,423,LENOX AVENUE,24690,10037.0,1916,30,1058103.0,10,11/17/2020,09/01/2021,1048557,423,POINT (-73.94284292955341 40.811831455133905),,N,1,,1,10027.0,04/06/2009 12:00:00 AM +0000,,LENOX,,,19375,,,,AVE,,,LENOX AVE,POINT (-73.94284292955341 40.81183145513391),True,False,-73.94284292955341,40.811831455133905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
141744,821928,1,MANHATTAN,505,505,505,EAST 13 STREET,17250,10009.0,407,7502,1086159.0,3,03/10/2020,11/01/2020,5147704,210,POINT (-73.98061203119988 40.72979954199888),,R,2,,1,10009.0,03/08/2013 12:00:00 AM +0000,,A,,212,4351,,,AVE,,,,AVE A,POINT (-73.98061203119988 40.72979954199888),True,False,-73.98061203119987,40.72979954199888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
389022,362391,3,BROOKLYN,203,203,203,ROCHESTER AVENUE,73430,11213.0,1374,9,3036597.0,8,10/26/2020,09/01/2021,3044910,203,POINT (-73.9278969726168 40.671876825259375),,N,1,,3,11213.0,02/13/2009 12:00:00 AM +0000,06/14/2016 12:00:00 AM +0000,ROCHESTER,,,69716,,,,AVE,,,ROCHESTER AVE,POINT (-73.92789697261679 40.67187682525937),True,False,-73.9278969726168,40.671876825259375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
208958,109441,2,BRONX,1280,1280,1280,SHERIDAN AVENUE,64620,10456.0,2453,55,2002694.0,4,10/20/2020,09/01/2021,2004921,224,POINT (-73.91467208694061 40.83579531905672),,N,2,,2,10456.0,03/16/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,169,,,60978,,E,,ST,,,E  169 ST,POINT (-73.91467208694061 40.83579531905672),True,False,-73.91467208694061,40.83579531905672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
210293,46702,2,BRONX,2839,2837,2839,BAINBRIDGE AVENUE,10020,10458.0,3295,49,2016883.0,7,10/12/2020,09/01/2021,2105217,278,POINT (-73.88858147058181 40.86862365319182),,N,2,,2,10458.0,03/16/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,198,,,64463,,E,,ST,,,E  198 ST,POINT (-73.88858147058181 40.86862365319182),True,False,-73.88858147058181,40.86862365319182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
122523,4288,1,MANHATTAN,2090,2090,2090,FREDERICK DOUGLASS BOULEVARD,10810,10026.0,1829,1,1055134.0,10,09/10/2019,11/01/2020,1045688,275,POINT (-73.9564070585417 40.80243845265411),,N,2,,1,10026.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,113,,,67012,,W,,ST,,,W  113 ST,POINT (-73.9564070585417 40.80243845265411),True,False,-73.9564070585417,40.80243845265411,1.0,1253.0,2017.8,False,1.0,2977.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
122523,4288,1,MANHATTAN,2090,2090,2090,FREDERICK DOUGLASS BOULEVARD,10810,10026.0,1829,1,1055134.0,10,09/10/2019,11/01/2020,1045688,275,POINT (-73.9564070585417 40.80243845265411),,N,2,,1,10026.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,113,,,67012,,W,,ST,,,W  113 ST,POINT (-73.9564070585417 40.80243845265411),True,False,-73.9564070585417,40.80243845265411,4.0,1260.0,2017.4444444444443,False,1.0,3597.4444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
122523,4288,1,MANHATTAN,2090,2090,2090,FREDERICK DOUGLASS BOULEVARD,10810,10026.0,1829,1,1055134.0,10,09/10/2019,11/01/2020,1045688,275,POINT (-73.9564070585417 40.80243845265411),,N,2,,1,10026.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,113,,,67012,,W,,ST,,,W  113 ST,POINT (-73.9564070585417 40.80243845265411),True,False,-73.9564070585417,40.80243845265411,5.0,1266.5,2018.0,False,1.0,2543.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
122523,4288,1,MANHATTAN,2090,2090,2090,FREDERICK DOUGLASS BOULEVARD,10810,10026.0,1829,1,1055134.0,10,09/10/2019,11/01/2020,1045688,275,POINT (-73.9564070585417 40.80243845265411),,N,2,,1,10026.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,113,,,67012,,W,,ST,,,W  113 ST,POINT (-73.9564070585417 40.80243845265411),True,False,-73.9564070585417,40.80243845265411,7.0,1271.5,2017.6666666666667,False,1.0,3493.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
143182,904824,1,MANHATTAN,25,21,29,WEST 128 STREET,36330,10027.0,1726,25,1089070.0,10,11/10/2020,09/01/2021,5170504,25,POINT (-73.94189450803485 40.808882431045134),,N,2,,1,10027.0,04/18/2016 12:00:00 AM +0000,,128,,,89781,,W,,ST,,,W  128 ST,POINT (-73.94189450803485 40.80888243104513),True,False,-73.94189450803484,40.808882431045134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
204792,65689,2,BRONX,56,56,70,EAST 174 STREET,26880,10452.0,2847,51,2008151.0,4,09/29/2020,09/01/2021,2014897,66,POINT (-73.91252625781277 40.84469246678387),,N,2,,2,10452.0,03/16/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,174,,,65094,,E,,ST,,,E  174 ST,POINT (-73.91252625781277 40.84469246678387),True,False,-73.91252625781277,40.84469246678387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
384094,942825,3,BROOKLYN,125,125,125,COFFEY STREET,27730,11231.0,597,18,3395686.0,6,08/07/2020,09/01/2021,9115172,125,POINT (-74.01480645677997 40.676398581032664),,N,1,,3,11231.0,04/13/2011 12:00:00 AM +0000,,COFFEY,,,88653,,,,ST,,,COFFEY ST,POINT (-74.01480645677997 40.67639858103266),True,False,-74.01480645677997,40.67639858103266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
386942,966692,3,BROOKLYN,222, ,222,VERNON AVENUE,0,11206.0,1761,8,3414080.0,3,11/24/2020,09/01/2021,5193261,222,POINT (-73.94276155473956 40.695231216253354),,N,2,,3,11206.0,08/15/2019 12:00:00 AM +0000,,VERNON,,,46678,,,,AVE,,,VERNON AVE,POINT (-73.94276155473956 40.69523121625335),True,False,-73.94276155473956,40.69523121625336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
142145,835154,1,MANHATTAN,67,67,67,EAST 118 STREET,19310,10035.0,1745,130,1086141.0,11,02/23/2021,09/01/2021,1043842,67,POINT (-73.94295010312335 40.80105385918938),,N,1,,1,10035.0,04/06/2009 12:00:00 AM +0000,,118,,,25081,,E,,ST,,,E  118 ST,POINT (-73.94295010312335 40.80105385918938),True,False,-73.94295010312334,40.80105385918938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
142469,845971,1,MANHATTAN,67,67,67,EAST 119 STREET,19330,10035.0,1746,27,1086465.0,11,02/24/2020,11/01/2020,1043869,67,POINT (-73.94261862908286 40.801742157245044),,N,1,,1,10035.0,04/06/2009 12:00:00 AM +0000,03/26/2013 12:00:00 AM +0000,119,,,27963,,E,,ST,,,E  119 ST,POINT (-73.94261862908286 40.80174215724504),True,False,-73.94261862908286,40.80174215724504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
353950,325106,3,BROOKLYN,475,475,475,LEXINGTON AVENUE,55730,11221.0,1800,56,3050483.0,3,02/04/2021,09/01/2021,3063385,475,POINT (-73.94308204625355 40.6887229415642),,N,1,,3,11221.0,02/13/2009 12:00:00 AM +0000,,LEXINGTON,,,63800,,,,AVE,,,LEXINGTON AVE,POINT (-73.94308204625355 40.6887229415642),True,False,-73.94308204625355,40.6887229415642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
143554,943790,1,MANHATTAN,16,16,22,WEST 111 STREET,35990,10026.0,1594,42,1078799.0,10,02/08/2021,09/01/2021,1040062,16,POINT (-73.94985197009542 40.797818648249766),,R,1,,1,10026.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,111,,22,19310,,W,,ST,,,W  111 ST,POINT (-73.94985197009542 40.79781864824977),True,False,-73.94985197009542,40.79781864824977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
817507,339478,3,BROOKLYN,220,220,220,MONTAUK AVENUE,62030,11208.0,4023,32,3089351.0,5,10/30/2017,09/01/2018,3121016,220,POINT (-73.87804989245856 40.673681905307006),,N,2,,3,11208.0,02/13/2009 12:00:00 AM +0000,,MONTAUK,,,74701,,,,AVE,,,MONTAUK AVE,POINT (-73.87804989245856 40.67368190530701),True,False,-73.87804989245856,40.673681905307006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
371724,304312,3,BROOKLYN,597,597,597,GREENE AVENUE,45930,11216.0,1799,42,3050449.0,3,07/30/2019,11/01/2020,3063335,597,POINT (-73.94518942099022 40.68895486892716),,N,2,,3,11216.0,02/13/2009 12:00:00 AM +0000,,GREENE,,,44080,,,,AVE,,,GREENE AVE,POINT (-73.94518942099022 40.68895486892716),True,False,-73.94518942099022,40.688954868927155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
374603,808337,3,BROOKLYN,1430,1430,1430,FREEPORT LOOP,42150,11239.0,4452,20,3391208.0,5,10/16/2020,09/01/2021,5170661,675,POINT (-73.88156295916765 40.64490104350535),,N,1,,3,11239.0,05/09/2016 12:00:00 AM +0000,,LOUISIANA,,,71735,,,,AVE,,,LOUISIANA AVE,POINT (-73.88156295916765 40.64490104350535),True,False,-73.88156295916765,40.64490104350536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
222664,59939,2,BRONX,2354,2354,2354,CROTONA AVENUE,22320,10458.0,3102,23,2090048.0,6,09/16/2020,09/01/2021,2023026,2354,POINT (-73.88374468012067 40.85321482918164),,N,2,,2,10458.0,03/16/2009 12:00:00 AM +0000,03/29/2018 12:00:00 AM +0000,CROTONA,,,183718,,,,AVE,,,CROTONA AVE,POINT (-73.88374468012067 40.85321482918164),True,False,-73.88374468012067,40.853214829181645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
370047,386635,3,BROOKLYN,233,233,233,VERMONT STREET,88030,11207.0,3706,110,3083707.0,5,01/20/2012,10/01/2012,3112376,233,POINT (-73.89428893170872 40.67412363698312),,N,1,,3,11207.0,02/13/2009 12:00:00 AM +0000,,VERMONT,,,71977,,,,ST,,,VERMONT ST,POINT (-73.89428893170872 40.67412363698312),True,False,-73.89428893170872,40.67412363698312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
349672,287668,3,BROOKLYN,1578,1578,1578,EASTERN PARKWAY EXTENSION,38430,11233.0,1468,42,3039417.0,16,09/24/2019,11/01/2020,3048529,1578,POINT (-73.91571388923843 40.671019821275706),,N,2,,3,11233.0,02/13/2009 12:00:00 AM +0000,,EASTERN,,,48621,,,,PKWY,,EXTENSION,EASTERN PKWY  EXTENSION,POINT (-73.91571388923843 40.67101982127571),True,False,-73.91571388923843,40.6710198212757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
