,date,descr,rent_price,address,BIN,rooms,bedrooms,bath,apt_num,amenities,year,no_proximity_newdev
863,2017-08-25,Previously Listed by Brodsky,"$2,575",55+west+end+avenue+manhattan,1087719.0,2 rooms,studio,1 bath,5,"['Bike Room', ""Children's Playroom"", 'Concierge', 'Gym', 'Laundry in Building', 'Parking Available', 'Swimming Pool', 'Doorman', 'Elevator', 'Pets Allowed']",2017.0,False
864,2016-07-24,Brodsky Listing is no longer available on StreetEasy,"$2,500",55+west+end+avenue+manhattan,1087719.0,2 rooms,studio,1 bath,5,"['Bike Room', ""Children's Playroom"", 'Concierge', 'Gym', 'Laundry in Building', 'Parking Available', 'Swimming Pool', 'Doorman', 'Elevator', 'Pets Allowed']",2016.0,False
865,2016-07-18,Previously Listed by Brodsky,"$2,500",55+west+end+avenue+manhattan,1087719.0,2 rooms,studio,1 bath,5,"['Bike Room', ""Children's Playroom"", 'Concierge', 'Gym', 'Laundry in Building', 'Parking Available', 'Swimming Pool', 'Doorman', 'Elevator', 'Pets Allowed']",2016.0,False
866,2019-01-26,Listing rented,"$2,800",637+prospect+place+brooklyn,3324487.0,3 rooms,1 bed,1 bath,4,[],2019.0,False
867,2019-01-15,Listing entered contract,"$2,800",637+prospect+place+brooklyn,3324487.0,3 rooms,1 bed,1 bath,4,[],2019.0,False
868,2016-11-21,"Sheffey Realty Listing rented Last priced at $2,700","$2,700",637+prospect+place+brooklyn,3324487.0,3 rooms,1 bed,1 bath,4,[],2016.0,False
869,2016-10-04,Previously Listed by Sheffey Realty,"$2,900",637+prospect+place+brooklyn,3324487.0,3 rooms,1 bed,1 bath,4,[],2016.0,False
870,2019-01-26,Avenue Sotheby's International Realty Listing rented,"$2,800",637+prospect+place+brooklyn,3324487.0,3 rooms,1 bed,1 bath,5,[],2019.0,False
871,2016-11-21,Listing rented,"$2,700",637+prospect+place+brooklyn,3324487.0,3 rooms,1 bed,1 bath,5,[],2016.0,False
872,2016-10-07,Price decreased by 7%,"$2,700  ↓",637+prospect+place+brooklyn,3324487.0,3 rooms,1 bed,1 bath,5,[],2016.0,False
873,2016-10-04,Listed by Sheffey Realty,"$2,900",637+prospect+place+brooklyn,3324487.0,3 rooms,1 bed,1 bath,5,[],2016.0,False
874,2019-04-08,City Connections Realty Listing rented,"$1,850",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,1,['NYC Storm Zone 2'],2019.0,False
875,2019-03-21,Later Listed by City Connections Realty,"$1,850",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,1,['NYC Storm Zone 2'],2019.0,False
876,2016-04-08,Listing rented,"$1,695",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,1,['NYC Storm Zone 2'],2016.0,False
877,2016-03-21,Listed by Tower Brokerage,"$1,695",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,1,['NYC Storm Zone 2'],2016.0,False
878,2019-04-08,City Connections Realty Listing rented,"$1,850",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,2,['NYC Storm Zone 2'],2019.0,False
879,2019-03-21,Later Listed by City Connections Realty,"$1,850",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,2,['NYC Storm Zone 2'],2019.0,False
880,2016-04-08,Tower Brokerage Listing rented,"$1,695",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,2,['NYC Storm Zone 2'],2016.0,False
881,2016-03-21,Later Listed by Tower Brokerage,"$1,695",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,2,['NYC Storm Zone 2'],2016.0,False
882,2019-03-20,City Connections Realty Listing rented,"$1,850",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,5,['NYC Storm Zone 2'],2019.0,False
883,2019-02-25,Later Listed by City Connections Realty,"$1,850",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,5,['NYC Storm Zone 2'],2019.0,False
884,2017-12-04,Listed by Tower Brokerage,"$1,845",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,5,['NYC Storm Zone 2'],2017.0,False
885,2016-12-12,Tower Brokerage Listing rented,"$1,845",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,5,['NYC Storm Zone 2'],2016.0,False
886,2016-12-05,Previously Listed by Tower Brokerage,"$1,845",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,5,['NYC Storm Zone 2'],2016.0,False
887,2019-04-08,Listing rented,"$1,850",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,6,['NYC Storm Zone 2'],2019.0,False
888,2019-04-02,Listing entered contract,"$1,850",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,6,['NYC Storm Zone 2'],2019.0,False
889,2019-03-21,Listed by City Connections Realty,"$1,850",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,6,['NYC Storm Zone 2'],2019.0,False
890,2016-04-08,Tower Brokerage Listing rented,"$1,695",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,6,['NYC Storm Zone 2'],2016.0,False
891,2016-03-21,Previously Listed by Tower Brokerage,"$1,695",236+east+7+street+manhattan,1004471.0,2 rooms,studio,1 bath,6,['NYC Storm Zone 2'],2016.0,False
892,2019-04-14,Listing rented,"$2,600",21-09+steinway+street+queens,4015492.0,6 rooms,3 beds,2 baths,3,[],2019.0,True
893,2019-04-11,Listed by Spire Group,"$2,600",21-09+steinway+street+queens,4015492.0,6 rooms,3 beds,2 baths,3,[],2019.0,True
894,2017-04-29,Metroline Realty Listing rented,"$2,600",21-09+steinway+street+queens,4015492.0,6 rooms,3 beds,2 baths,3,[],2017.0,True
895,2017-04-27,Previously Listed by Metroline Realty,"$2,600",21-09+steinway+street+queens,4015492.0,6 rooms,3 beds,2 baths,3,[],2017.0,True
896,2019-04-14,Spire Group Listing rented,"$2,600",21-09+steinway+street+queens,4015492.0,5 rooms,3 beds,2 baths,4,[],2019.0,True
897,2019-04-11,Later Listed by Spire Group,"$2,600",21-09+steinway+street+queens,4015492.0,5 rooms,3 beds,2 baths,4,[],2019.0,True
898,2017-04-29,Listing rented,"$2,600",21-09+steinway+street+queens,4015492.0,5 rooms,3 beds,2 baths,4,[],2017.0,True
899,2017-04-27,Listed by Metroline Realty,"$2,600",21-09+steinway+street+queens,4015492.0,5 rooms,3 beds,2 baths,4,[],2017.0,True
900,2019-04-15,Rentopia Listing rented,"$3,800",302+stuyvesant+avenue+brooklyn,3046079.0,6 rooms,4 beds,2 baths,2,[],2019.0,True
901,2019-04-05,Later Listed by Rentopia,"$3,800",302+stuyvesant+avenue+brooklyn,3046079.0,6 rooms,4 beds,2 baths,2,[],2019.0,True
902,2019-03-10,"Delisted by Nooklyn.com LLC. Last priced at $3,775","$3,775",302+stuyvesant+avenue+brooklyn,3046079.0,6 rooms,4 beds,2 baths,2,[],2019.0,True
903,2019-03-06,Later Listed by Nooklyn.com LLC,"$3,800",302+stuyvesant+avenue+brooklyn,3046079.0,6 rooms,4 beds,2 baths,2,[],2019.0,True
904,2017-12-29,Off market temporarily,"$3,500",302+stuyvesant+avenue+brooklyn,3046079.0,6 rooms,4 beds,2 baths,2,[],2017.0,True
905,2017-12-05,Price decreased by 5%,"$3,500  ↓",302+stuyvesant+avenue+brooklyn,3046079.0,6 rooms,4 beds,2 baths,2,[],2017.0,True
906,2017-11-14,Listed by Brooklyn Group,"$3,700",302+stuyvesant+avenue+brooklyn,3046079.0,6 rooms,4 beds,2 baths,2,[],2017.0,True
907,2019-04-15,Rentopia Listing rented,"$3,800",302+stuyvesant+avenue+brooklyn,3046079.0,5 rooms,4 beds,2 baths,6,[],2019.0,True
908,2019-04-05,Later Listed by Rentopia,"$3,800",302+stuyvesant+avenue+brooklyn,3046079.0,5 rooms,4 beds,2 baths,6,[],2019.0,True
909,2019-03-10,Delisted,"$3,775",302+stuyvesant+avenue+brooklyn,3046079.0,5 rooms,4 beds,2 baths,6,[],2019.0,True
910,2019-03-07,Price decreased by 1%,"$3,775  ↓",302+stuyvesant+avenue+brooklyn,3046079.0,5 rooms,4 beds,2 baths,6,[],2019.0,True
911,2019-03-06,Listed by Nooklyn.com LLC,"$3,800",302+stuyvesant+avenue+brooklyn,3046079.0,5 rooms,4 beds,2 baths,6,[],2019.0,True
912,2017-11-14,Previously Listed by Brooklyn Group,"$3,700",302+stuyvesant+avenue+brooklyn,3046079.0,5 rooms,4 beds,2 baths,6,[],2017.0,True
913,2019-12-31,Listing is no longer available on StreetEasy,"$2,395",519+east+12+street+manhattan,1083459.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 3'],2019.0,False
914,2019-12-27,Listed by Best Apartments,"$2,395",519+east+12+street+manhattan,1083459.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 3'],2019.0,False
915,2019-01-03,Best Apartments Listing is no longer available on StreetEasy,"$2,395",519+east+12+street+manhattan,1083459.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 3'],2019.0,False
916,2016-02-05,"Crosstown Apartments NYC Listing rented Last priced at $2,300","$2,300",519+east+12+street+manhattan,1083459.0,3 rooms,1 bed,1 bath,5,['NYC Storm Zone 3'],2016.0,False
917,2019-06-17,"Best Apartments Listing is no longer available on StreetEasy Last priced at $1,695","$1,695",519+east+12+street+manhattan,1083459.0,2 rooms,studio,1 bath,6,['NYC Storm Zone 3'],2019.0,False
918,2019-06-05,Later Listed by Best Apartments,"$1,760",519+east+12+street+manhattan,1083459.0,2 rooms,studio,1 bath,6,['NYC Storm Zone 3'],2019.0,False
919,2017-12-22,Listed by Best Apartments,"$1,725",519+east+12+street+manhattan,1083459.0,2 rooms,studio,1 bath,6,['NYC Storm Zone 3'],2017.0,False
920,2019-04-30,Listing rented,"$4,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,1,['Pets Allowed'],2019.0,False
921,2019-04-23,Price increased by 7%,"$4,500  ↑",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,1,['Pets Allowed'],2019.0,False
922,2019-03-21,Listed by Citi Habitats,"$4,200",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,1,['Pets Allowed'],2019.0,False
923,2017-09-08,Delisted by Owner,"$4,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,1,['Pets Allowed'],2017.0,False
924,2017-09-05,Previously Listed by Owner,"$4,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,1,['Pets Allowed'],2017.0,False
925,2017-02-10,Delisted by APT212 INC,"$5,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,1,['Pets Allowed'],2017.0,False
926,2016-09-16,Previously Listed by APT212 INC,"$5,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,1,['Pets Allowed'],2016.0,False
927,2016-09-08,Previously Listed by Urban Living,"$5,000",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,1,['Pets Allowed'],2016.0,False
928,2019-04-10,"Citi Habitats Listing rented Last priced at $3,200","$3,200",101+delancey+street+manhattan,1005300.0,600 ft²,$90 per ft²,3 rooms,2,['Pets Allowed'],2019.0,False
929,2019-02-14,Later Listed by Citi Habitats,"$3,157",101+delancey+street+manhattan,1005300.0,600 ft²,$90 per ft²,3 rooms,2,['Pets Allowed'],2019.0,False
930,2017-02-10,Delisted,"$4,500",101+delancey+street+manhattan,1005300.0,600 ft²,$90 per ft²,3 rooms,2,['Pets Allowed'],2017.0,False
931,2016-09-08,Listed by Urban Living,"$4,500",101+delancey+street+manhattan,1005300.0,600 ft²,$90 per ft²,3 rooms,2,['Pets Allowed'],2016.0,False
932,2019-04-30,"Citi Habitats Listing rented Last priced at $4,500","$4,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,4,['Pets Allowed'],2019.0,False
933,2019-03-21,Previously Listed by Citi Habitats,"$4,200",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,4,['Pets Allowed'],2019.0,False
934,2017-09-08,Delisted by Owner,"$4,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,4,['Pets Allowed'],2017.0,False
935,2017-09-05,Previously Listed by Owner,"$4,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,4,['Pets Allowed'],2017.0,False
936,2017-02-10,Delisted by APT212 INC,"$5,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,4,['Pets Allowed'],2017.0,False
937,2016-09-16,Previously Listed by APT212 INC,"$5,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,4,['Pets Allowed'],2016.0,False
938,2016-09-08,Previously Listed by Urban Living,"$5,000",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,4,['Pets Allowed'],2016.0,False
939,2019-04-30,"Citi Habitats Listing rented Last priced at $4,500","$4,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,5,['Pets Allowed'],2019.0,False
940,2019-03-21,Later Listed by Citi Habitats,"$4,200",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,5,['Pets Allowed'],2019.0,False
941,2017-09-08,Delisted by Owner,"$4,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,5,['Pets Allowed'],2017.0,False
942,2017-09-05,Previously Listed by Owner,"$4,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,5,['Pets Allowed'],2017.0,False
943,2017-02-10,Delisted by APT212 INC,"$5,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,5,['Pets Allowed'],2017.0,False
944,2016-09-16,Previously Listed by APT212 INC,"$5,500",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,5,['Pets Allowed'],2016.0,False
945,2016-09-08,Previously Listed by Urban Living,"$5,000",101+delancey+street+manhattan,1005300.0,5 rooms,3 beds,1 bath,5,['Pets Allowed'],2016.0,False
946,2019-02-25,Citi Habitats Listing rented,"$4,410",101+delancey+street+manhattan,1005300.0,800 ft²,$82 per ft²,4 rooms,6,['Pets Allowed'],2019.0,False
947,2019-02-14,Later Listed by Citi Habitats,"$4,410",101+delancey+street+manhattan,1005300.0,800 ft²,$82 per ft²,4 rooms,6,['Pets Allowed'],2019.0,False
948,2017-02-10,Delisted,"$5,500",101+delancey+street+manhattan,1005300.0,800 ft²,$82 per ft²,4 rooms,6,['Pets Allowed'],2017.0,False
949,2016-09-08,Listed by Urban Living,"$5,500",101+delancey+street+manhattan,1005300.0,800 ft²,$82 per ft²,4 rooms,6,['Pets Allowed'],2016.0,False
950,2019-02-25,Citi Habitats Listing rented,"$4,410",101+delancey+street+manhattan,1005300.0,800 ft²,$87 per ft²,4 rooms,7,['Pets Allowed'],2019.0,False
951,2019-02-14,Later Listed by Citi Habitats,"$4,410",101+delancey+street+manhattan,1005300.0,800 ft²,$87 per ft²,4 rooms,7,['Pets Allowed'],2019.0,False
952,2017-02-10,Delisted by Urban Living,"$5,500",101+delancey+street+manhattan,1005300.0,800 ft²,$87 per ft²,4 rooms,7,['Pets Allowed'],2017.0,False
953,2016-09-08,Previously Listed by Urban Living,"$5,500",101+delancey+street+manhattan,1005300.0,800 ft²,$87 per ft²,4 rooms,7,['Pets Allowed'],2016.0,False
954,2019-12-12,Listed by Citi Habitats,"$2,195",162+mott+street+manhattan,1006922.0,3 rooms,1 bed,1 bath,3,[],2019.0,True
955,2017-03-13,"Nolita Group Listing rented Last priced at $2,300","$2,300",162+mott+street+manhattan,1006922.0,3 rooms,1 bed,1 bath,3,[],2017.0,True
956,2017-01-27,Previously Listed by Nolita Group,"$2,450",162+mott+street+manhattan,1006922.0,3 rooms,1 bed,1 bath,3,[],2017.0,True
957,2019-06-26,Citi Habitats Listing rented,"$1,900",162+mott+street+manhattan,1006922.0,2 rooms,studio,1 bath,5,[],2019.0,True
958,2019-05-10,Later Listed by Citi Habitats,"$1,900",162+mott+street+manhattan,1006922.0,2 rooms,studio,1 bath,5,[],2019.0,True
959,2017-03-14,"Later Listed in StreetEasy, but temporarily delisted, by Moses Stoller, LREB","$1,650",162+mott+street+manhattan,1006922.0,2 rooms,studio,1 bath,5,[],2017.0,True
960,2019-12-12,Later Listed by Citi Habitats,"$2,195",162+mott+street+manhattan,1006922.0,3 rooms,1 bed,1 bath,6,[],2019.0,True
961,2017-03-13,Listing rented,"$2,300",162+mott+street+manhattan,1006922.0,3 rooms,1 bed,1 bath,6,[],2017.0,True
962,2017-02-09,Price decreased by 6%,"$2,300  ↓",162+mott+street+manhattan,1006922.0,3 rooms,1 bed,1 bath,6,[],2017.0,True
963,2017-01-27,Listed by Nolita Group,"$2,450",162+mott+street+manhattan,1006922.0,3 rooms,1 bed,1 bath,6,[],2017.0,True
964,2019-05-14,"Previously Listed in StreetEasy, but no longer available on StreetEasy, by Padspin To The People","$2,500",783+lincoln+place+brooklyn,3032248.0,775 ft²,$30 per ft²,4 rooms,1,[],2019.0,False
965,2017-08-14,Spire Group Listing is no longer available on StreetEasy,"$2,400",783+lincoln+place+brooklyn,3032248.0,775 ft²,$30 per ft²,4 rooms,1,[],2017.0,False
966,2017-08-12,Previously Listed by Spire Group,"$2,400",783+lincoln+place+brooklyn,3032248.0,775 ft²,$30 per ft²,4 rooms,1,[],2017.0,False
967,2019-05-14,"Later Listed in StreetEasy, but no longer available on StreetEasy, by Padspin To The People","$2,500",783+lincoln+place+brooklyn,3032248.0,5 rooms,2 beds,1 bath,2,[],2019.0,False
968,2017-08-14,Listing is no longer available on StreetEasy,"$2,400",783+lincoln+place+brooklyn,3032248.0,5 rooms,2 beds,1 bath,2,[],2017.0,False
969,2017-08-12,Listed by Spire Group,"$2,400",783+lincoln+place+brooklyn,3032248.0,5 rooms,2 beds,1 bath,2,[],2017.0,False
970,2019-11-27,"HFF Realty LLC Listing rented Last priced at $2,400","$2,400",783+lincoln+place+brooklyn,3032248.0,4 rooms,2 beds,1 bath,3,[],2019.0,False
971,2019-11-14,Later Listed by HFF Realty LLC,"$2,500",783+lincoln+place+brooklyn,3032248.0,4 rooms,2 beds,1 bath,3,[],2019.0,False
972,2016-05-10,Listing rented,"$2,400",783+lincoln+place+brooklyn,3032248.0,4 rooms,2 beds,1 bath,3,[],2016.0,False
973,2016-04-21,Listed by Town Residential,"$2,400",783+lincoln+place+brooklyn,3032248.0,4 rooms,2 beds,1 bath,3,[],2016.0,False
974,2019-11-27,Listing rented,"$2,400",783+lincoln+place+brooklyn,3032248.0,5 rooms,2 beds,1 bath,4,[],2019.0,False
975,2019-11-19,Price decreased by 4%,"$2,400  ↓",783+lincoln+place+brooklyn,3032248.0,5 rooms,2 beds,1 bath,4,[],2019.0,False
976,2019-11-14,Listed by HFF Realty LLC,"$2,500",783+lincoln+place+brooklyn,3032248.0,5 rooms,2 beds,1 bath,4,[],2019.0,False
977,2016-05-10,Town Residential Listing rented,"$2,400",783+lincoln+place+brooklyn,3032248.0,5 rooms,2 beds,1 bath,4,[],2016.0,False
978,2016-04-21,Previously Listed by Town Residential,"$2,400",783+lincoln+place+brooklyn,3032248.0,5 rooms,2 beds,1 bath,4,[],2016.0,False
979,2019-05-14,"Listed in StreetEasy, but no longer available on StreetEasy, by Padspin To The People","$2,500",783+lincoln+place+brooklyn,3032248.0,3 rooms,2 beds,1 bath,5,[],2019.0,False
980,2017-08-14,Spire Group Listing is no longer available on StreetEasy,"$2,400",783+lincoln+place+brooklyn,3032248.0,3 rooms,2 beds,1 bath,5,[],2017.0,False
981,2017-08-12,Previously Listed by Spire Group,"$2,400",783+lincoln+place+brooklyn,3032248.0,3 rooms,2 beds,1 bath,5,[],2017.0,False
982,2019-11-27,"HFF Realty LLC Listing rented Last priced at $2,400","$2,400",783+lincoln+place+brooklyn,3032248.0,4 rooms,2 beds,1 bath,7,[],2019.0,False
983,2019-11-14,Later Listed by HFF Realty LLC,"$2,500",783+lincoln+place+brooklyn,3032248.0,4 rooms,2 beds,1 bath,7,[],2019.0,False
984,2016-05-10,Town Residential Listing rented,"$2,400",783+lincoln+place+brooklyn,3032248.0,4 rooms,2 beds,1 bath,7,[],2016.0,False
985,2016-04-21,Later Listed by Town Residential,"$2,400",783+lincoln+place+brooklyn,3032248.0,4 rooms,2 beds,1 bath,7,[],2016.0,False
986,2019-09-05,"Street Realty Brokerage LLC Listing rented Last priced at $2,950","$2,950",107+west+74+street+manhattan,1030104.0,4 rooms,1 bed,1 bath,2,[],2019.0,True
987,2019-08-06,Later Listed by Street Realty Brokerage LLC,"$2,975",107+west+74+street+manhattan,1030104.0,4 rooms,1 bed,1 bath,2,[],2019.0,True
988,2016-08-12,Guidance Realty Corp. Listing rented,"$2,950",107+west+74+street+manhattan,1030104.0,4 rooms,1 bed,1 bath,2,[],2016.0,True
989,2016-08-04,Later Listed by Guidance Realty Corp,"$2,950",107+west+74+street+manhattan,1030104.0,4 rooms,1 bed,1 bath,2,[],2016.0,True
990,2016-04-05,"Guidance Realty Corp. Listing rented Last priced at $2,899","$2,899",107+west+74+street+manhattan,1030104.0,4 rooms,1 bed,1 bath,2,[],2016.0,True
991,2016-03-03,Delisted by City Stop Realty,"$2,950",107+west+74+street+manhattan,1030104.0,4 rooms,1 bed,1 bath,2,[],2016.0,True
992,2016-02-07,Price decreased by 5%,"$2,950  ↓",107+west+74+street+manhattan,1030104.0,4 rooms,1 bed,1 bath,2,[],2016.0,True
993,2016-01-14,Listed by City Stop Realty,"$3,100",107+west+74+street+manhattan,1030104.0,4 rooms,1 bed,1 bath,2,[],2016.0,True
994,2019-09-05,"Street Realty Brokerage LLC Listing rented Last priced at $2,950","$2,950",107+west+74+street+manhattan,1030104.0,3 rooms,1 bed,1 bath,5,[],2019.0,True
995,2019-08-06,Later Listed by Street Realty Brokerage LLC,"$2,975",107+west+74+street+manhattan,1030104.0,3 rooms,1 bed,1 bath,5,[],2019.0,True
